hatun ispay,to shit
hatun kaksas,massif
hatun kamachi,constitution
hatun kamachina,constitution
hatun kamachiq,president
hatun kamachita alliyachiq tantari,constitutional assembly
hatun kana,size
Hatun Kañar,"archeological city in Ecuador, former capital of the Kañari; (Span.) Ingapirca"
hatunkaray,big (man)
hatunkaray kaq,the largest
hatun karpay,the great or high initiation or transmission
hatun kay,greatness
hatun kilun-kilun,kind of herb of the jungle (main use: medicinal)
hatun kinuwa,big quinua
Hatun Krus,"Great, or Large Cross: (a) Betelgeuse, Rigel, Sirius, Procyon (cross of the northern suyu or quarter); (b) Procyon, Castor, eta and mu Geminorum (provenience: Misminay, Sonqo)"
hatun kuraka,high official
hatun kuyllin,many-banded aracari
hatun k'anchay,lightning
hatun lagartu,giant caiman
hatun llaki,calamity
hatun llaqta,city
hatun llaqtakamayuq,prefect
hatun llulla,liar
hatun malagri p'anqa,kind of shrub of the jungle (main use: medicinal)
hatun mama,grandmother
hatun mama,kuraka's wife
hatun manchay,alarm
hatun muchuy,craving
hatun muru unquy,measles
hatunni,greater
hatun ñan,street
hatun pacha,giant
Hatun Pachakamaq,Great God Creator
hatun palanta,kind of banana
hatun papa,big potato
hatun paqtay,main goal
hatun pichna,southern river otter
hatun puquy,time of great plant growth
hatun puquy,February
hatun puquy killa,"February; February (in the Inka era: Time of great plant growth, also time of ceremonial vestments. There was abundance of water with strong plant growth. The fruits were still unripe, so people were often hungry and ill. The Inka and his reign offered gold, silver and cattle as sacrifices to the deities)"
hatun puquy killa,March
hatun pusaq,president
hatun p'unchaw,holiday
hatun qillqa,capital letter
hatun qishyay,plague
hatun qucha,sea
hatun qucha puma,seal
hatun quyllur,planet
Hatun Quyllur,"Sirius (lit. large star, provenience: Sonqo)"
hatun qhatu,market
hatun qhucha,big lake (pallay design)
Hatun Q'iru,"High Q'eros. This town serves as the ceremonial center, umbilicus or Qosqo of the Q'ero Nation"
hatun raymi killa,December
hatun rikuchiq,main indicator
hatun rimanakuy suyu,macro-regional space of dialogue and coordination
hatun rimanakuy wasi,regional space of dialogue and coordination
hatunruku,important
hatun rumi,boulder
hatun runa,big person
hatun ruray yuyay,national plan
hatun sach'a allqu,big forest dog
hatun sanampa,capital letter
hatun sikwanka,giant toucan
hatun simi,word that multiplies in many ways
hatun sirk'a,aorta
hatun sisaq,kind of aquatic plant of the Amazon region
hatun sullu-sullu,kind of plant
hatun sunqu,magnanimous
Hatun Shawsha,"Great Shausha, historical region of the Shausha Wanka, today the province of Jauja (Xauxa) in the Department of Junín (Peru); (hist.) Hatun Xauxa"
hatunta ispay,to shit
hatun tata,grandfather
hatun tawna sirk'a,aorta
hatun tayta,grandfather
hatun taytakuna,grandparents
hatun tukuypachata kirpaq para,inundation
hatun tumi,machete
hatun tunqur,windpipe
hatun ukucha,rat
hatun unquy,epidemic
hatun wamp'u,ship
hatun wankurikuna,national organizations
hatun wasi,big house
hatun wayra,hurricane
hatun wichq'ay wasi,prison
hatun willana,information system
hatunya,development
hatun yachay,higher education
hatun yachay wasi,university
hatunyachi,enlargement
hatunyachiy,to enlarge
hatun yaku,river
hatunyay,to expand
hatun yaya,grandfather
hatun yuthu,big tinamu
hatusaq,huge
hatuynin,size
hat'alli,possession
hat'allichakuy,technics
hat'alliq,landlord
hat'alliy,to hold
hat'alliy,"to keep up, to sustain, to maintain"
hat'alliy,to handle
hat'aqu,wild fodder plant
hat'ay,to reject
hat'upa,corn cob attacked by carbon fungus
Haw!,How spicy!
haw?,what?
Haw! Imata ñinki!,Hello!
hawa,next
hawa,outside
hawa,over
hawa,because of
hawa,on
hawa,upper part
hawa,sky
hawa,surface
hawa,"fruit of the witu tree; kind of tree with sweet, eatable, medicinal fruits - when green, they are mashed and the juice turns black in a few moments - used te dye tissues and hair black, as well as against curses; plant, fruits used to dye black"
hawa(pata) astawan hawaman,top
hawa churi,step-son
hawa hawa,superficial
hawaka pacha,autumn
hawakay mit'a,autumn
hawakuy,to jump
hawa laqha,outer darkness
hawa law,East
hawalla,easy
hawalla ch'uqri,superficial wound
hawallallpa,soil
hawa llaqta,country
hawalla simiki,simple syllable
hawa mama,step-mother
hawaman,up
hawaman churay,to raise
hawaman hatun hatarikuna!,Long live the big uprisings!
hawamanta,from above
hawan,upwards
hawanchay,exteriority
hawanchay,to express outwardly
"hawanchay (qusanta, warminta)",to commit adultery
hawanpi,above
hawanpi,outside
hawanpi churay,to put above
hawanta,over
hawanta,superficially
hawa pacha,sky
hawapacha,space
hawapas,in addition to (the wives he had)
hawapata,top
hawapi,northern
hawapi,outside
hawapura,international
hawaqlla muru unquy,chicken pox (in comparison with smallpox)
hawaq'ullay,giant cactus
hawar,jaguar
hawa rikch'aynin,exteriority
hawarikuy simi,fabulous words of admiration
hawariy,tale
hawa runa,stranger
hawas,favas
hawa simi chiktakuna,cleft palate
hawas phasi,toasted and cooked fava bean
hawa sunqu llika,pericardium
hawa suyumanta,international
hawata puriq anka,aircraft
hawa tayta,step-father
hawa urqu,upper peak
hawa ususi,step-daughter
haway,grandchild
haway,to wash
hawayachiy,to rise something
hawaykawsay,civilisation
hawcha,cruel
hawcha,cruelty
hawcha,planet Saturn
hawcha,sauce
hawchakay,despotism
hawchansu yura,kind of medicinal plant of the Ecuadorian jungle
hawchay,to make a sauce
hawch'a,faded
hawch'ay,to wrinkle
hawi,ointment
hawichiy,to make someone anoint
hawikuna,ointments
hawikuy,to anoint oneself
hawina,ointment
hawipuy,to smear something for someone
hawisqa,anointed
hawiy,planting
hawiy,to smear
hawiy,to plant
hawka,peaceful
hawka kawsay,to live in peace
hawkariku,council
hawkay,autumn
hawkay,recreation
hawkay,periphery
hawkay,ritual
hawkay,to amuse oneself
hawkay kuski,June
hawkaykuski killa,July
hawkay mit'a,autumn
hawkay pacha,leisure time
hawkaypachahawa,autumn
hawkaypata,square (place)
Hawkaypata,square in the city of Qosqo where celebrations took place
hawmanaku,cooperative
hawmay,scholarship
hawmay,to favour
hawq'anchay,to include
hawq'iy,to include
hawrika,factory
hawun,soap
hay?,what?
haya,tasty
haya,hot spice
hayachikuy,to burn one's tongue with spices
hayanaq,insipid (chili)
hayaq,bitter
hayaq,spleen
hayaq ch'illka,"plant, leaves used to dye black"
hayaqi,gall
hayaqin,gall bladder
hayaqin allinta rimay,to talk admirable things
hayaq piñaq,bitter
hayaq willk'u,kind of radish-like plant used as food crop and medicinal plant
hayaq yaku,liquor
haya simi,sharp-tongued
hayaski,kind of shrub
hayay,"to burn (hot, spiced meal)"
hayay,to embitter
hayayay,hail!
hayka,various
hayka!,take!
"hayka, hayka",very fast
hayk'a?,how many?
hayk'akama?,up to how many?
hayk'a kuti?,how many times?
hayk'aman?,till when?
hayk'ap?,when?
hayk'apmanta?,yet how long?
hayk'aqpaq?,for when?
hayk'ataq?,how many?
hayk'ataq watayki?,how old are you?
haylli,"chant of victory; religious, heroic or agricultural song; triumph; shout or song of triumph; joy and glory; ovation"
haylli,ceremony
hayllikuq,those who celebrate victory cheering and offending the defeated enemies
haylliy,to sing chants of victory
hayma,help
haymay,to help
hayñi,right (hand)
hayñi,spirit (of living being)
hayñi,"right (human, political etc.)"
hayñi,harbinger (of a guest or a disease)
hayñikuna,rights
hayñiq,heavy
hayñiy,to respect
hayñiy,to answer
haypay,to reach
haypuy,to distribute
hayri,briefly
hayrilla,moment
hayru,enemy
hayruy,to vomit
hayt'a,kick
hayt'ana,place of the bed where the feet are placed
hayt'anakuy,to kick each other
hayt'aq,kicker
hayt'arakuy,to stretch the legs out
hayt'arikuy,to stretch the legs out
hayt'asqa,kicked
hayt'ay,to kick
hayt'ukaynin,product
hayt'uq,useful
hayu,contradictory
hayu,enemy
hayu,contradiction
hayupa,paca
hayuy,to contradict
haywachiy,to make reach
haywakuy,banquet
haywakuy,to suffice
haywamuy,to go to deliver
haywanakuy,to share
haywapayay,to touch
haywaraku,stroke
haywariq,donor
haywarisqa,"ritual offering; despacho (traditional andean offering to the gods); traditional andean offering of thanks or supplication sent to the nature spirits (despachos can contain up to 200 different ingredients and are made in a ceremony performed by andean priests. This offering is traditionally burned, buried, or sunk in a lake or other body of water depending on the meaning and purpose of the offering)"
hayway,sacrifice
hayway,to reach
haywaykachaq maki,thief who steals everything
hibri,fever
hichapacha tukuy charisqata sitay,to waste
hichatukuy,to waste
hichiy,to card wool
hichusqa,uninhabited
hichuy,to abandon
hich'akuy,to flow out
hich'asqa,thrown
hich'ay,to throw out
hikama,yam bean
hiki,cricket
hiki p'anqa,selaginella (kind of fern)
hikutay,to insist
hik'i,hiccups
hik'iy,hiccup
hik'iy,to sob
hik'iy,to have a hiccups
hik'u,hiccups
hik'un,bitter
hik'un hik'unta waqay,to cry bitterly
hik'uy,to have a hiccups
hilaqata,leader of a part of an ayllu
hilli,juice
hilliyuq,juicy
hillpuna,funnel
hillpuy,to boil in dye
hillp'u,container
hillp'una,funnel
hillp'usqa,bottled
hillp'uy,to pour
hillu,sweet-toothed
hillu,delicacy
hillu mikhuna,delicasy
hillurina,flower of the orchid
hilluy,to eat sweets on the sly
hina,similar
hina,that way
hina,for example
hina,still
hina,for example
hina,like
hina,manner
hina,example
hinachi mudachiy,to dress
hina-hinalla,plain
hina hinalla,more or less
hina huk hukmi,one after the other
hina imallichiq,adverb of manner
hina kachun,amen
hinakuq,dress
hinakuq,imitator
hinakuy,to become
hinalla,same
hinalla,similar to
hinallataq,as well
hinallataq kay,identity
Hinam!,That's it!
hinaman,after
hinaman,direction
hinam kanqa ñiy,to be right
hinan,that very
hinantin,all
hinantin awqaqta suyuchaq apu,sergeant major
hina ñiy,to allow
hinapacha,intact
hinapacha,as well
hinapacha kay,to be true
hinapapas,furthermore
hinapas,but
hinaptin,then
hinapuni,precisely
hina purallam rikch'ay,to look like
hinaqa,so
hinaqa,then
hina rimana,adverb
hinaspa,then
hinaspa hinaspataq,in this way
hinastin,everything
hinata,in any case
hinataq,in the same way
hinay,to do
hinaylla,empty
hinay pachapi,always
hinch'ay,to slap
hink'iy,to walk on tiptoe
hinti,basin
hipachiy,to torture
hipay,torture
hipikyaq,eye-lash
Hipilasyu,"village in the district of Moyobamba (12 km from Moyobamba, department of San Martín, Peru); (Span.) Jepelacio"
hipiya,decrease
hipya,vapor
hipiyay,to lessen
hip'iqay,to suffocate
hiq'i,stomach
hiq'iqay,to drown
hirgun,common lance-head viper
hirgun sach'a,"kind of medicinal plant, main uses: snake bite prevention, anti-viral, anti-bacterial"
hirru,iron
hirru kasa,spur
hirrup akan,rust
hiruriy,to circle
hista piirdichi,kill-joy
hist'uy,to sob
hita,lips
hita,animal mouth
hiwaya sunqu,cold-hearted
hiwi,decrease
hiwiqa,discount
hiwiqay,to decrease
hiwiy,to lessen
hiwiy,to reduce
hiwyatiq,frightful
hiyupay,to modify
hubin,young (male)
hucha,guilt
huchachakuy,accusation
huchachakuy,to sin
huchachay, huchachaykuy
huchachay,to condemn morally
huchachay (-man), huchachaykuy (-man)
huchachina,accusation
huchachiy,to accuse
huchakuy,to sin
huchallikuq,sinner
huchallikuy,to commit a crime
huchalliq,criminal
huchalliy,to commit a crime
huchalliy,to commit a delict or crime
huchamanta nanariy,to repent
hucha mikhuy,"to eat and digest heavy energy with the spiritual stomach, this is the central spiritual practice of the andean priest"
huchanayachiy,to lead into temptation
huchanayay,temptation
huchanayay,to be tempted to sin
huchanchiy,to blame
huchasapa,bad
huchata charina,guilt
huchata kamata allwiykachay,to start negotiations with great zeal
huchata kamayta yachaq,Secretary of the Inka
huchata pampachay,to forgive sin
huchata pichay,to forgive
hucha yachaq,Secretary of the Inka
huchayayta taripay,investigation of a crime
huchayuq,guilty
huchayuqkunata wichq'ay,to lock up criminals
huchayuqta maqay,to castigate
Huchusuma,"traditional name for Desaguadero, river in Bolivia (from Aymara: ""thin beauty"")"
huchuy,to abandon
huchha,count
huchhachaku,compute
huchhachana,computer
huchhakipa,recount
huchhaku,compute
huchhakhipuq,counter
huchhanna,incalculable
huchhara,digit
huchhawa,mathematics
huchhay,to calculate
huchhayachapa,arithmetics
huchhaychaku,calculation
hudidu,"bumped off; done for; down, out and finished; bungled; ruined; fucked"
huk,another
huk,one
hukari,headline
hukari suti,title
hukchakuq,variable
hukchanay,to combine
hukchaq,alternate
huk chawpiyuq,one and a half
hukchay,permutation
Hukchu?,How then?
huk chhika,a little
huk chhikanta,a little
huk chhikillanta ,a little
huk ch'ulla,only
huk hina,different
huk hina,but
huk hinachay,to vary
huk hinalla,depressed
huk hina qhawaykuypiqa - hukpitaq,in one sense - in the other
huk hukwan ima,one with the other
hukin,other
huk iskay,several
huk iskay palawra,few words
huk kaq,another
huk kaq,first
huk kaqllapaq,unilateral
huk kaqnin,one of them
huk kay,the other
hukkuna,some
hukkuna,the others
hukkuna,the ones
hukkunaqa,tho others
hukkunawan paqta kawsaq,accompanied
huk kunkalla,with one voice
huk kuskanniyuq,one and a half
huk kuti,once
Huk kutikama!,Good bye!
huk kutikama iskay kuti kutiy,to return
huk kutis,once (in tales)
huk kutitawan,again
huk k'ata kay,unity
hukk'uchu,angle
huklaw,the other side
huklla,only
huklla,suddenly
huklla,right away
huklla,just one
huklla,unity
huklla,orphan
hukllachakuy,to unite
hukllachasqa,united
hukllachay,to join
huklla kay,unity
hukllakuy,to join
huklla maki,single-handed
hukllamanta nipapurachi,univocal correspondence
hukllanakuy,conjunction
hukllap,one by one
hukllapaq,private
hukllapay,to unite
hukllasqa,united
hukllata,with one blow
huklla wachaypi wiñasqa wawakuna,twins
Hukllawasqa Nasyunkuna,United Nations
hukllaway,to connect
hukllay,to be alone
hukllayachiy,to unite
hukllayasqa,unity
hukllaylla,only one
hukman,distinct
hukmani,harpy eagle
hukman imata qunata kay,to owe
hukmanta,again
hukmanta millayta rimay,to curse
hukmanyachiy,to change
huk mita,once
huknacha,exchange
huknachay,to exchange
huk nasyunkuna rimanakuy qhawaq,foreign policy
huknay,to fold
huknin,other
huknin,brother
hukninkunaqa,the others
huknin patmanninmanta waqninkama,diametrically
huknipa yuyay,one-part sentence
hukniraq,different
hukniraqchay,to change
hukniraqta,changed
hukniraqyay,to change
hukniyki,your comrade
huk ñiqin,first
huk ñiqin patayay,first section
huk ñiqin qallari yachay,first level of elementary education
huk ñiqin yachakuna,Lesson One
huk ñiqi yachaqaymanta,primary school level
huk ñisqalla,all together
hukpa,different
hukpa,one (vs. the other)
hukpa huchallisqanta mayqin apuman willay,to denounce
hukpa kuchunpi churay,to put side by side
hukpa llakinmanta nanariy,to pity
hukpa llaqtanta qichuy,to conquer
hukpa ñawpanpi mayqinwan chunlla,to whisper
hukpapuray,to interpolate
hukpas-hukpas,one after the other
huk patay paqtachani,first grade education
hukpa warminwan huchachiy,to commit adultery
hukpa wasinpi kawsakuq,guest
hukpa wasinpi samaq,guest
huk pillchiwa chayta ñuñuta qatuway,sell me a glass of milk
hukpi rikch'aqta rurasqa,copy
hukpi rikch'aqta ruray,to copy
hukpiy,to marginate
huk p'unchawkama,see you another day
huk p'unchawpaq saqiy,to postpone
huk p'unchaw paylla,day's wages
huk p'unchawpi rurasqamanta chaskina qullqi,daily wages
huk p'unchaw puriq karu,day's journey
huk p'unchaw rikurisun,see you another day
huk p'unchaw tuparisun,meet you another day
hukqa hukqa,the one ... the other
"huk qillqata qatispa, chiqan qillqay",to copy
hukrasi,different
Huk ratukama,Good bye!
huk ratulla,briefly
huk ratumantaraq,a bit later
huk runantin p'acha,entire clothing
huk sara,expensive
huk sayay p'acha,entire clothing
huk simita willachiway,inform me of a curiosity
huk sunqulla,arduous
huk suyu awqaqkuna,army
hukta,the other (ACCUSATIVE)
hukta chariq tantanakuykuna,great powers
huktaq,other
hukta qatiy,to accompany
huktaq huktaq,the one or the other
huktaq kaymanta chikanchi,racial discrimination
huktaqkuna,the others
huktaqmi kan,it is another thing
huktaqta qatiy,to accompany
huktaqyachiy,to change
huktataq paltaykuchikuq warmi,woman who cuckolds her husband
huktawan,again
hukta yalli hatun,bigger
huktayay,derivative
huk tinki p'acha,a whole piece of male or female clothing
huk thatkim wañuypaq kawsaypaq kan,it is a matter of life or death
huku,owl
hukunay,to copulate
hukwa,back
hukwaninpa,back-stroke
hukwan kachkaq,being with another
hukwan kawsay,to accompany
"huk wañuqpi, kawsaspa saqiriy",to survive
hukyachay,to modify
hukyachisqa,unified
Hukyachisqa Runasimi,Unified Kichwa (in Ecuador)
hukyachiy,to disfigure
hukyachiy,to unify
hukhina,different
hukhinachiy,to disfigure
hukhina kay,difference
hukhinayachiy,conversion
hukhinayachiy,to transform
huk'i,core
huk'u,narrow
huk'uchasipi,cramp
huk'uta,sandal
hulq'i,"meal of liver, pumpkin and chillies"
hulun,passion fruit
hulyu,July
Hullaqa, Chullasqa
hulli,photograph
hullut'uma,a type of black and red snake
humi,kind of shrub
humi,kind of shrub
humi-hulli,small humi shrub
humint'a,dessert containing young corn
humint'ay,to make tamales
humisa unsa,kind of palm tree used as carnival tree
humiwa,small pitcher with narrow neck
hump'i,sweat
hump'ichiy,to make someone sweat
hump'i ch'allayta,to sweat large drops
hump'illaqta,the East
hump'isapa,sweaty
hump'iy,to sweat
humu,reason
humu,smoke
humuy,steam
humuychay,to evaporate
hunaq,early (in the morning)
hunaq,day
hunaqpa,during the day
hunaray,to undo
Hunin, Sunin
hunina,pasture
hunkullpiy,to arise
hunk'a,week
hunk'usqa,depressed
hunqullpi,source
hunq'a huna,week
hunta,council
huntanakuy,to assemble
hunt'a,full
hunt'a,pregnant
hunt'a,full of
hunt'a,pregnancy
hunt'achiq,object
hunt'achiy,to fill
hunt'achiy akna,filling
hunt'alla,precise
hunt'ana,responsibility
hunt'arayay,to incommode
hunt'a rimay,speech
hunt'a rimaypa t'aqankuna,parts of speech
hunt'asqa,full
hunt'asqa rurachiq,intransitive verb
hunt'ay,satisfaction
hunt'ay,to be filled up
